record_id,date_id,plant_id,machine_id,shift_id,product_id,planned_qty,produced_qty,defective_qty,downtime_minutes,energy_consumed_kwh,failure_event,machine_wear_index
3510,20250930,P02,M010,S3,PR01,750.0,733.3,22,2.7,30.32,False,0.2832
3511,20250930,P02,M011,S1,PR02,307.0,279.5,6,36.3,40.88,False,0.086
3512,20250930,P02,M011,S2,PR05,347.9,336.6,8,17.2,38.21,False,0.086
3513,20250930,P02,M011,S3,PR02,332.4,326.2,4,6.3,38.72,False,0.086
3514,20250930,P02,M012,S1,PR04,191.0,185.1,2,3.7,48.99,False,0.0248
3515,20250930,P02,M012,S2,PR02,213.5,201.8,3,8.5,46.87,False,0.0248
3516,20250930,P02,M012,S3,PR05,204.8,186.7,2,9.7,48.08,False,0.0248
3517,20250930,P02,M013,S1,PR01,452.3,439.1,10,1.5,37.75,False,0.1501
3518,20250930,P02,M013,S2,PR05,426.4,393.4,7,15.6,37.15,False,0.1501
3519,20250930,P02,M013,S3,PR05,437.1,431.6,9,14.0,37.06,False,0.1501
3520,20250930,P02,M014,S1,PR05,280.2,244.0,2,59.4,51.34,False,0.0246
3521,20250930,P02,M014,S2,PR05,279.8,278.3,3,2.5,61.28,False,0.0246
3522,20250930,P02,M014,S3,PR01,282.5,271.1,4,3.0,59.87,False,0.0246
3523,20250930,P02,M015,S1,PR03,433.6,419.7,7,1.9,30.62,False,0.0475
3524,20250930,P02,M015,S2,PR05,421.6,422.4,9,8.3,33.31,False,0.0475
3525,20250930,P02,M015,S3,PR03,441.9,427.3,3,7.3,32.86,False,0.0475
3526,20250930,P02,M016,S1,PR05,169.4,161.9,3,12.4,70.58,False,0.1631
3527,20250930,P02,M016,S2,PR02,173.3,158.4,3,16.3,77.34,False,0.1631
3528,20250930,P02,M016,S3,PR01,159.3,160.3,3,9.6,79.04,False,0.1631
3529,20250930,P03,M017,S1,PR04,515.4,459.3,5,16.2,34.37,False,0.0265
3530,20250930,P03,M017,S2,PR03,477.7,439.1,4,7.8,36.77,False,0.0265
3531,20250930,P03,M017,S3,PR03,471.6,428.1,3,15.6,34.89,False,0.0265
3532,20250930,P03,M018,S1,PR04,618.9,581.3,10,5.7,31.92,False,0.1033
3533,20250930,P03,M018,S2,PR01,591.9,549.7,12,1.7,30.68,False,0.1033
3534,20250930,P03,M018,S3,PR04,656.2,596.8,8,23.4,29.41,False,0.1033
3535,20250930,P03,M019,S1,PR05,338.6,335.2,3,8.3,42.4,False,0.043
3536,20250930,P03,M019,S2,PR04,335.7,335.2,6,2.3,46.74,False,0.043
3537,20250930,P03,M019,S3,PR05,299.1,304.9,2,4.5,45.21,False,0.043
3538,20250930,P03,M020,S1,PR01,234.6,226.0,5,21.5,42.45,False,0.0317
3539,20250930,P03,M020,S2,PR05,252.5,236.9,4,4.6,43.1,False,0.0317
3540,20250930,P03,M020,S3,PR05,225.9,209.5,4,14.1,48.93,False,0.0317
3541,20250930,P03,M021,S1,PR04,329.2,289.6,3,26.6,44.44,False,0.0563
3542,20250930,P03,M021,S2,PR05,347.5,324.5,7,28.8,38.25,False,0.0563
3543,20250930,P03,M021,S3,PR05,326.7,304.9,5,10.1,42.44,False,0.0563
3544,20250930,P03,M022,S1,PR05,310.2,296.0,4,6.2,68.2,False,0.0652
3545,20250930,P03,M022,S2,PR01,330.2,300.4,4,6.4,68.07,False,0.0652
3546,20250930,P03,M022,S3,PR04,319.7,300.0,6,17.1,60.92,False,0.0652
3547,20250930,P03,M023,S1,PR01,468.9,429.6,7,15.3,34.09,False,0.0604
3548,20250930,P03,M023,S2,PR05,485.6,474.4,6,5.8,31.85,False,0.0604
3549,20250930,P03,M023,S3,PR03,473.2,454.5,4,11.6,30.67,False,0.0604
3550,20250930,P03,M024,S1,PR04,171.0,168.5,3,1.0,65.75,False,0.1287
3551,20250930,P03,M024,S2,PR04,176.9,164.9,2,39.4,67.91,False,0.1287
3552,20250930,P03,M024,S3,PR01,162.7,155.7,4,5.1,64.48,False,0.1287
3553,20250930,P04,M025,S1,PR03,419.0,399.5,8,24.5,35.34,False,0.0463
3554,20250930,P04,M025,S2,PR02,413.8,399.2,9,20.6,30.8,False,0.0463
3555,20250930,P04,M025,S3,PR04,424.8,395.3,8,6.8,35.18,False,0.0463
3556,20250930,P04,M026,S1,PR02,749.9,754.1,14,7.9,29.65,False,0.0482
3557,20250930,P04,M026,S2,PR01,747.7,708.1,10,18.6,27.25,False,0.0482
3558,20250930,P04,M026,S3,PR05,708.1,717.8,11,0.3,30.2,False,0.0482
3559,20250930,P04,M027,S1,PR05,314.1,304.4,3,2.6,42.81,False,0.0867
3560,20250930,P04,M027,S2,PR04,315.8,307.4,6,11.2,42.93,False,0.0867
3561,20250930,P04,M027,S3,PR02,317.6,303.6,6,2.7,41.83,False,0.0867
3562,20250930,P04,M028,S1,PR04,199.1,197.3,4,6.8,48.57,False,0.0247
3563,20250930,P04,M028,S2,PR02,181.9,176.2,2,9.3,51.77,False,0.0247
3564,20250930,P04,M028,S3,PR03,182.4,172.2,1,12.3,48.53,False,0.0247
3565,20250930,P04,M029,S1,PR04,371.1,369.3,6,4.1,40.35,False,0.0811
3566,20250930,P04,M029,S2,PR03,368.9,336.9,5,28.0,44.45,False,0.0811
3567,20250930,P04,M029,S3,PR02,371.6,334.8,6,22.0,38.51,False,0.0811
3568,20250930,P04,M030,S1,PR05,287.3,274.7,4,2.8,58.75,False,0.0428
3569,20250930,P04,M030,S2,PR02,279.0,274.2,4,1.6,56.57,False,0.0428
3570,20250930,P04,M030,S3,PR03,287.5,265.9,4,6.4,54.19,False,0.0428
3571,20250930,P04,M031,S1,PR03,481.4,443.9,6,14.0,31.64,False,0.0227
3572,20250930,P04,M031,S2,PR02,470.3,453.4,5,2.6,31.28,False,0.0227
3573,20250930,P04,M031,S3,PR02,419.1,414.6,7,9.6,32.43,False,0.0227
3574,20250930,P04,M032,S1,PR03,177.9,177.0,3,14.8,71.9,False,0.1327
3575,20250930,P04,M032,S2,PR01,176.6,160.2,3,10.2,73.75,False,0.1327
3576,20250930,P04,M032,S3,PR02,178.2,171.0,3,12.4,73.23,False,0.1327
3577,20250930,P05,M033,S1,PR03,450.3,436.9,9,26.5,37.17,False,0.0641
3578,20250930,P05,M033,S2,PR02,439.7,447.0,9,5.4,32.93,False,0.0641
3579,20250930,P05,M033,S3,PR04,404.3,368.1,4,11.6,37.18,False,0.0641
3580,20250930,P05,M034,S1,PR01,555.0,535.2,12,0.8,26.67,False,0.0993
3581,20250930,P05,M034,S2,PR03,594.6,296.0,4,232.5,12.67,True,0.0993
3582,20250930,P05,M034,S3,PR04,602.1,578.3,12,13.3,23.21,False,0.025
3583,20250930,P05,M035,S1,PR02,374.4,337.4,5,10.4,46.22,False,0.0399
3584,20250930,P05,M035,S2,PR04,352.4,348.2,4,5.4,48.85,False,0.0399
3585,20250930,P05,M035,S3,PR01,364.8,337.2,5,18.8,44.93,False,0.0399
3586,20250930,P05,M036,S1,PR03,190.2,167.6,2,20.6,50.13,False,0.0225
3587,20250930,P05,M036,S2,PR03,202.2,201.6,2,5.2,52.24,False,0.0225
3588,20250930,P05,M036,S3,PR04,191.5,175.8,1,16.6,45.11,False,0.0225
3589,20250930,P05,M037,S1,PR04,419.8,401.3,7,2.6,39.07,False,0.167
3590,20250930,P05,M037,S2,PR01,421.8,389.6,5,24.2,36.42,False,0.167
3591,20250930,P05,M037,S3,PR02,444.3,393.3,9,22.2,37.39,False,0.167
3592,20250930,P05,M038,S1,PR03,281.0,272.2,3,8.2,53.56,False,0.0497
3593,20250930,P05,M038,S2,PR01,299.7,281.0,3,15.5,53.07,False,0.0497
3594,20250930,P05,M038,S3,PR01,263.2,161.3,2,169.8,39.32,True,0.0497
3595,20250930,P05,M039,S1,PR05,490.2,460.3,8,4.9,31.74,False,0.0757
3596,20250930,P05,M039,S2,PR05,448.0,433.1,7,4.2,30.33,False,0.0757
3597,20250930,P05,M039,S3,PR03,462.2,463.3,7,4.0,28.59,False,0.0757
3598,20250930,P05,M040,S1,PR02,153.5,146.2,3,14.4,79.92,False,0.0438
3599,20250930,P05,M040,S2,PR05,171.9,174.6,3,0.9,86.27,False,0.0438
3600,20250930,P05,M040,S3,PR02,163.9,163.4,3,5.8,76.43,False,0.0438
3601,20251001,P01,M001,S1,PR02,465.2,454.0,8,17.0,36.36,False,0.0941
3602,20251001,P01,M001,S2,PR02,431.2,402.9,6,12.4,35.44,False,0.0941
3603,20251001,P01,M001,S3,PR04,455.2,444.7,5,18.5,33.06,False,0.0941
3604,20251001,P01,M002,S1,PR02,728.1,744.3,12,1.4,26.56,False,0.123
3605,20251001,P01,M002,S2,PR05,740.7,660.0,16,16.4,26.31,False,0.123
3606,20251001,P01,M002,S3,PR05,750.1,750.9,9,7.6,23.13,False,0.123
3607,20251001,P01,M003,S1,PR05,354.0,303.4,4,78.8,45.94,False,0.1359
3608,20251001,P01,M003,S2,PR05,381.4,318.3,7,46.5,43.62,False,0.1359
3609,20251001,P01,M003,S3,PR03,376.2,373.3,5,12.0,52.63,False,0.1359
3610,20251001,P01,M004,S1,PR01,198.9,176.0,2,27.9,49.97,False,0.0457
3611,20251001,P01,M004,S2,PR01,186.7,177.3,3,2.3,46.93,False,0.0457
3612,20251001,P01,M004,S3,PR05,200.2,190.3,1,6.9,47.39,False,0.0457
3613,20251001,P01,M005,S1,PR05,455.5,422.6,7,42.5,35.37,False,0.0293
3614,20251001,P01,M005,S2,PR02,488.5,459.3,6,8.5,44.16,False,0.0293
3615,20251001,P01,M005,S3,PR01,486.7,463.9,8,8.1,42.3,False,0.0293
3616,20251001,P01,M006,S1,PR02,345.3,348.8,6,2.0,57.91,False,0.0335
3617,20251001,P01,M006,S2,PR02,331.6,310.2,4,12.5,63.88,False,0.0335
3618,20251001,P01,M006,S3,PR01,304.2,271.0,6,15.4,62.97,False,0.0335
3619,20251001,P01,M007,S1,PR03,483.5,445.3,4,3.8,27.86,False,0.0465
3620,20251001,P01,M007,S2,PR03,502.3,458.8,4,29.1,29.88,False,0.0465
3621,20251001,P01,M007,S3,PR03,471.6,457.7,3,2.7,30.75,False,0.0465
3622,20251001,P01,M008,S1,PR03,207.4,137.0,1,159.1,45.06,True,0.0236
3623,20251001,P01,M008,S2,PR02,203.4,191.0,4,16.4,73.03,False,0.02
3624,20251001,P01,M008,S3,PR01,197.2,181.7,3,18.0,72.61,False,0.02
3625,20251001,P02,M009,S1,PR05,411.8,409.2,4,9.9,39.22,False,0.0913
3626,20251001,P02,M009,S2,PR02,452.2,452.6,6,11.4,35.92,False,0.0913
3627,20251001,P02,M009,S3,PR01,439.3,403.5,4,3.4,35.25,False,0.0913
3628,20251001,P02,M010,S1,PR02,785.8,768.3,13,18.0,27.31,False,0.2851
3629,20251001,P02,M010,S2,PR05,699.8,638.1,14,7.1,30.25,False,0.2851
3630,20251001,P02,M010,S3,PR02,759.6,705.0,20,4.4,33.06,False,0.2851
3631,20251001,P02,M011,S1,PR04,345.4,339.5,4,10.3,46.12,False,0.0872
3632,20251001,P02,M011,S2,PR02,348.7,316.5,7,10.0,40.18,False,0.0872
3633,20251001,P02,M011,S3,PR05,323.1,286.1,4,26.1,39.57,False,0.0872
3634,20251001,P02,M012,S1,PR01,201.7,183.1,3,19.5,50.24,False,0.0292
3635,20251001,P02,M012,S2,PR04,211.8,208.9,4,15.6,46.38,False,0.0292
3636,20251001,P02,M012,S3,PR02,183.6,186.3,3,5.7,47.23,False,0.0292
3637,20251001,P02,M013,S1,PR05,486.9,485.3,6,14.6,41.1,False,0.1535
3638,20251001,P02,M013,S2,PR01,462.3,454.8,7,19.1,37.15,False,0.1535
3639,20251001,P02,M013,S3,PR02,459.0,410.9,7,22.7,39.43,False,0.1535
3640,20251001,P02,M014,S1,PR05,295.1,275.2,2,17.6,54.2,False,0.0281
3641,20251001,P02,M014,S2,PR05,302.7,295.8,4,9.7,57.03,False,0.0281
3642,20251001,P02,M014,S3,PR01,275.0,271.1,5,2.3,57.53,False,0.0281
3643,20251001,P02,M015,S1,PR05,432.4,417.8,5,17.1,33.67,False,0.0497
3644,20251001,P02,M015,S2,PR05,441.9,427.6,4,4.8,32.68,False,0.0497
3645,20251001,P02,M015,S3,PR02,431.4,407.6,6,13.9,33.82,False,0.0497
3646,20251001,P02,M016,S1,PR04,172.7,164.1,4,7.8,75.35,False,0.1658
3647,20251001,P02,M016,S2,PR03,170.8,174.1,4,3.4,82.62,False,0.1658
3648,20251001,P02,M016,S3,PR05,178.9,166.9,2,6.3,69.85,False,0.1658
3649,20251001,P03,M017,S1,PR04,527.5,507.0,8,4.3,31.77,False,0.0308
3650,20251001,P03,M017,S2,PR01,511.7,498.1,9,6.1,37.06,False,0.0308
3651,20251001,P03,M017,S3,PR05,513.3,514.6,10,2.8,31.84,False,0.0308
3652,20251001,P03,M018,S1,PR02,666.7,607.3,14,31.5,26.66,False,0.108
3653,20251001,P03,M018,S2,PR02,678.7,648.9,9,2.2,28.22,False,0.108
3654,20251001,P03,M018,S3,PR03,640.2,617.5,14,7.3,29.29,False,0.108
3655,20251001,P03,M019,S1,PR03,334.4,312.4,5,7.7,47.98,False,0.0479
3656,20251001,P03,M019,S2,PR01,312.5,309.7,3,7.0,44.67,False,0.0479
3657,20251001,P03,M019,S3,PR01,328.9,328.8,3,12.3,40.62,False,0.0479
3658,20251001,P03,M020,S1,PR03,232.4,218.7,4,0.3,44.8,False,0.0369
3659,20251001,P03,M020,S2,PR04,244.7,230.4,5,14.8,45.21,False,0.0369
3660,20251001,P03,M020,S3,PR02,218.5,210.9,4,30.1,41.89,False,0.0369
3661,20251001,P03,M021,S1,PR02,327.1,310.8,4,18.4,39.15,False,0.058
3662,20251001,P03,M021,S2,PR04,354.8,334.7,3,9.2,42.45,False,0.058
3663,20251001,P03,M021,S3,PR05,360.2,328.0,3,5.8,46.53,False,0.058
3664,20251001,P03,M022,S1,PR05,324.3,314.8,6,10.2,61.98,False,0.0689
3665,20251001,P03,M022,S2,PR01,316.2,282.1,6,24.4,57.96,False,0.0689
3666,20251001,P03,M022,S3,PR05,321.5,321.8,4,2.4,67.84,False,0.0689
3667,20251001,P03,M023,S1,PR04,488.7,464.7,9,12.6,29.18,False,0.0654
3668,20251001,P03,M023,S2,PR01,446.3,450.1,6,3.5,32.52,False,0.0654
3669,20251001,P03,M023,S3,PR01,468.7,411.9,9,26.5,31.51,False,0.0654
3670,20251001,P03,M024,S1,PR01,174.8,151.2,3,37.5,67.03,False,0.1345
3671,20251001,P03,M024,S2,PR01,177.3,164.6,3,7.1,73.23,False,0.1345
3672,20251001,P03,M024,S3,PR02,175.1,165.4,3,3.4,65.49,False,0.1345
3673,20251001,P04,M025,S1,PR02,454.6,458.2,10,2.4,32.17,False,0.0513
3674,20251001,P04,M025,S2,PR03,453.3,442.2,5,4.3,35.33,False,0.0513
3675,20251001,P04,M025,S3,PR01,404.6,376.1,5,8.3,33.85,False,0.0513
3676,20251001,P04,M026,S1,PR02,736.8,680.6,7,12.0,24.78,False,0.0533
3677,20251001,P04,M026,S2,PR04,747.1,688.8,10,4.6,29.61,False,0.0533
3678,20251001,P04,M026,S3,PR02,689.5,653.9,9,11.1,27.01,False,0.0533
3679,20251001,P04,M027,S1,PR03,325.5,316.9,6,5.3,49.31,False,0.0901
3680,20251001,P04,M027,S2,PR02,345.2,333.5,7,4.9,49.13,False,0.0901
3681,20251001,P04,M027,S3,PR01,362.5,340.6,7,9.6,40.57,False,0.0901
3682,20251001,P04,M028,S1,PR03,177.7,177.1,3,10.1,50.74,False,0.0284
3683,20251001,P04,M028,S2,PR02,192.1,190.7,3,5.8,49.81,False,0.0284
3684,20251001,P04,M028,S3,PR02,195.5,184.4,2,2.1,47.12,False,0.0284
3685,20251001,P04,M029,S1,PR04,373.2,328.9,4,20.8,38.46,False,0.0842
3686,20251001,P04,M029,S2,PR03,364.0,361.8,6,6.6,41.54,False,0.0842
3687,20251001,P04,M029,S3,PR05,396.5,386.0,9,3.9,42.68,False,0.0842
3688,20251001,P04,M030,S1,PR05,288.2,274.1,4,12.5,53.44,False,0.0458
3689,20251001,P04,M030,S2,PR05,268.2,266.7,2,13.5,53.96,False,0.0458
3690,20251001,P04,M030,S3,PR04,267.8,260.9,3,8.8,56.41,False,0.0458
3691,20251001,P04,M031,S1,PR05,481.2,439.3,5,12.0,32.06,False,0.0251
3692,20251001,P04,M031,S2,PR05,462.6,425.0,6,22.2,34.44,False,0.0251
3693,20251001,P04,M031,S3,PR03,484.2,447.6,8,28.9,30.07,False,0.0251
3694,20251001,P04,M032,S1,PR03,180.5,163.6,2,11.2,77.99,False,0.1367
3695,20251001,P04,M032,S2,PR04,192.0,165.2,2,37.1,76.7,False,0.1367
3696,20251001,P04,M032,S3,PR05,175.4,163.9,4,18.9,72.13,False,0.1367
3697,20251001,P05,M033,S1,PR01,446.0,445.0,9,3.9,38.02,False,0.0673
3698,20251001,P05,M033,S2,PR03,447.8,421.3,6,2.9,37.56,False,0.0673
3699,20251001,P05,M033,S3,PR03,464.6,436.7,6,21.6,32.94,False,0.0673
3700,20251001,P05,M034,S1,PR02,616.2,569.8,6,17.6,24.77,False,0.0286
3701,20251001,P05,M034,S2,PR01,578.7,548.5,10,30.1,22.95,False,0.0286
3702,20251001,P05,M034,S3,PR04,573.5,560.5,10,15.5,24.28,False,0.0286
3703,20251001,P05,M035,S1,PR02,375.5,359.3,4,31.3,42.01,False,0.041
3704,20251001,P05,M035,S2,PR01,374.8,369.2,3,14.3,41.59,False,0.041
3705,20251001,P05,M035,S3,PR05,375.1,358.4,4,3.7,41.9,False,0.041
3706,20251001,P05,M036,S1,PR04,189.1,175.1,3,8.3,53.31,False,0.0247
3707,20251001,P05,M036,S2,PR01,207.1,195.5,3,20.8,52.26,False,0.0247
3708,20251001,P05,M036,S3,PR05,207.2,205.3,3,17.5,51.42,False,0.0247
3709,20251001,P05,M037,S1,PR02,459.5,444.7,6,4.1,42.85,False,0.1706
3710,20251001,P05,M037,S2,PR03,396.1,376.1,5,33.2,37.98,False,0.1706
3711,20251001,P05,M037,S3,PR02,456.0,433.2,8,1.7,43.93,False,0.1706
3712,20251001,P05,M038,S1,PR01,298.2,279.4,4,9.4,52.04,False,0.0243
3713,20251001,P05,M038,S2,PR03,273.6,267.1,3,2.7,54.44,False,0.0243
3714,20251001,P05,M038,S3,PR02,296.5,285.9,4,8.2,52.56,False,0.0243
3715,20251001,P05,M039,S1,PR03,493.0,474.1,8,19.6,30.63,False,0.0803
3716,20251001,P05,M039,S2,PR03,466.8,425.0,8,10.6,29.5,False,0.0803
3717,20251001,P05,M039,S3,PR01,490.1,455.3,8,7.2,31.2,False,0.0803
3718,20251001,P05,M040,S1,PR05,150.6,136.3,1,11.3,81.89,False,0.0488
3719,20251001,P05,M040,S2,PR04,164.2,157.1,2,29.3,69.97,False,0.0488
3720,20251001,P05,M040,S3,PR01,158.5,147.8,3,20.9,71.61,False,0.0488
3721,20251002,P01,M001,S1,PR05,441.0,405.0,5,6.5,37.66,False,0.0971
3722,20251002,P01,M001,S2,PR05,406.0,372.6,7,10.0,37.29,False,0.0971
3723,20251002,P01,M001,S3,PR05,416.8,377.6,9,25.6,34.81,False,0.0971
3724,20251002,P01,M002,S1,PR01,756.0,768.1,9,5.2,24.61,False,0.1259
3725,20251002,P01,M002,S2,PR03,760.7,705.3,14,5.8,24.65,False,0.1259
3726,20251002,P01,M002,S3,PR03,744.8,633.5,12,41.5,23.88,False,0.1259
3727,20251002,P01,M003,S1,PR03,360.9,329.9,8,13.1,45.8,False,0.1382
3728,20251002,P01,M003,S2,PR03,388.0,366.1,9,34.0,49.22,False,0.1382
3729,20251002,P01,M003,S3,PR03,358.5,221.5,5,171.3,34.16,True,0.1382
3730,20251002,P01,M004,S1,PR01,185.7,181.9,4,1.6,51.72,False,0.0472
3731,20251002,P01,M004,S2,PR04,206.2,191.9,2,29.2,45.77,False,0.0472
3732,20251002,P01,M004,S3,PR01,209.8,186.9,2,15.3,52.16,False,0.0472
3733,20251002,P01,M005,S1,PR01,447.9,408.4,6,10.0,44.14,False,0.031
3734,20251002,P01,M005,S2,PR01,486.3,453.9,8,4.1,43.3,False,0.031
3735,20251002,P01,M005,S3,PR03,444.2,399.1,6,16.3,41.33,False,0.031
3736,20251002,P01,M006,S1,PR01,322.7,309.9,3,2.2,62.45,False,0.0379
3737,20251002,P01,M006,S2,PR05,331.2,333.1,4,5.1,56.23,False,0.0379
3738,20251002,P01,M006,S3,PR03,336.1,311.9,5,2.8,60.1,False,0.0379
3739,20251002,P01,M007,S1,PR02,464.8,455.9,9,21.2,30.89,False,0.0475
3740,20251002,P01,M007,S2,PR03,523.4,494.2,9,14.1,29.03,False,0.0475
3741,20251002,P01,M007,S3,PR01,473.7,439.1,7,16.3,28.12,False,0.0475
3742,20251002,P01,M008,S1,PR05,202.1,196.7,4,18.9,74.41,False,0.0234
3743,20251002,P01,M008,S2,PR05,206.9,190.2,1,12.5,75.21,False,0.0234
3744,20251002,P01,M008,S3,PR02,206.2,205.6,2,8.9,78.17,False,0.0234
3745,20251002,P02,M009,S1,PR05,422.4,383.8,7,8.0,38.28,False,0.0923
3746,20251002,P02,M009,S2,PR02,452.4,426.7,9,4.6,37.41,False,0.0923
3747,20251002,P02,M009,S3,PR01,399.6,371.5,9,27.1,34.06,False,0.0923
3748,20251002,P02,M010,S1,PR04,729.1,644.6,19,25.1,31.11,False,0.2877
3749,20251002,P02,M010,S2,PR01,706.9,638.3,12,33.4,30.33,False,0.2877
3750,20251002,P02,M010,S3,PR04,800.9,765.5,18,13.3,31.14,False,0.2877
3751,20251002,P02,M011,S1,PR04,334.2,333.7,6,4.3,42.74,False,0.0919
3752,20251002,P02,M011,S2,PR04,312.2,302.0,5,27.3,42.48,False,0.0919
3753,20251002,P02,M011,S3,PR03,336.5,314.5,7,17.5,42.09,False,0.0919
3754,20251002,P02,M012,S1,PR05,213.7,185.7,1,27.1,48.69,False,0.0307
3755,20251002,P02,M012,S2,PR02,208.2,197.4,2,13.3,51.66,False,0.0307
3756,20251002,P02,M012,S3,PR05,197.1,197.9,4,9.1,47.71,False,0.0307
3757,20251002,P02,M013,S1,PR05,486.4,456.4,9,3.6,37.46,False,0.1573
3758,20251002,P02,M013,S2,PR05,490.4,467.5,7,28.6,38.56,False,0.1573
3759,20251002,P02,M013,S3,PR03,443.9,424.8,7,9.2,41.45,False,0.1573
3760,20251002,P02,M014,S1,PR05,263.4,250.8,2,12.6,53.68,False,0.0318
3761,20251002,P02,M014,S2,PR05,274.1,275.8,3,9.3,59.7,False,0.0318
3762,20251002,P02,M014,S3,PR02,298.3,290.5,4,3.6,58.68,False,0.0318
3763,20251002,P02,M015,S1,PR01,456.5,427.0,8,9.3,31.63,False,0.0508
3764,20251002,P02,M015,S2,PR01,393.5,396.6,7,7.6,31.79,False,0.0508
3765,20251002,P02,M015,S3,PR04,452.9,407.7,7,24.7,30.76,False,0.0508
3766,20251002,P02,M016,S1,PR04,165.2,149.7,4,32.6,77.22,False,0.169
3767,20251002,P02,M016,S2,PR03,178.2,172.5,3,8.3,71.82,False,0.169
3768,20251002,P02,M016,S3,PR04,166.6,153.4,2,18.5,74.24,False,0.169
3769,20251002,P03,M017,S1,PR04,473.6,401.0,4,39.4,34.28,False,0.035
3770,20251002,P03,M017,S2,PR04,449.9,412.9,6,23.7,35.14,False,0.035
3771,20251002,P03,M017,S3,PR02,519.2,490.5,10,10.7,32.29,False,0.035
3772,20251002,P03,M018,S1,PR03,669.2,646.3,15,23.2,29.64,False,0.1105
3773,20251002,P03,M018,S2,PR01,671.4,647.0,7,3.6,27.78,False,0.1105
3774,20251002,P03,M018,S3,PR03,590.3,523.8,5,29.7,26.0,False,0.1105
3775,20251002,P03,M019,S1,PR02,310.9,299.5,3,16.7,39.73,False,0.0519
3776,20251002,P03,M019,S2,PR02,332.4,298.2,3,15.1,45.66,False,0.0519
3777,20251002,P03,M019,S3,PR02,316.2,291.0,4,13.2,46.61,False,0.0519
3778,20251002,P03,M020,S1,PR02,217.6,217.8,3,3.6,47.83,False,0.0417
3779,20251002,P03,M020,S2,PR03,237.4,224.7,5,10.2,44.35,False,0.0417
3780,20251002,P03,M020,S3,PR05,250.7,248.6,5,5.3,51.14,False,0.0417
3781,20251002,P03,M021,S1,PR01,370.7,350.3,6,1.2,43.21,False,0.06
3782,20251002,P03,M021,S2,PR03,333.8,308.9,6,10.6,45.12,False,0.06
3783,20251002,P03,M021,S3,PR04,321.1,308.2,6,15.4,40.24,False,0.06
3784,20251002,P03,M022,S1,PR02,332.8,319.4,4,12.1,56.96,False,0.0704
3785,20251002,P03,M022,S2,PR04,325.1,298.2,5,16.4,59.7,False,0.0704
3786,20251002,P03,M022,S3,PR05,304.6,295.5,5,0.8,68.92,False,0.0704
3787,20251002,P03,M023,S1,PR04,474.0,440.5,6,30.4,31.05,False,0.0713
3788,20251002,P03,M023,S2,PR03,490.0,452.1,5,11.0,33.72,False,0.0713
3789,20251002,P03,M023,S3,PR04,490.1,492.8,8,5.5,33.64,False,0.0713
3790,20251002,P03,M024,S1,PR05,157.7,158.0,2,11.9,67.04,False,0.1395
3791,20251002,P03,M024,S2,PR03,171.0,174.8,4,2.9,74.3,False,0.1395
3792,20251002,P03,M024,S3,PR05,173.9,160.5,4,26.1,66.73,False,0.1395
3793,20251002,P04,M025,S1,PR01,461.2,446.0,7,4.5,36.23,False,0.0546
3794,20251002,P04,M025,S2,PR03,434.2,423.1,7,18.4,30.17,False,0.0546
3795,20251002,P04,M025,S3,PR02,438.6,419.6,7,20.0,33.37,False,0.0546
3796,20251002,P04,M026,S1,PR02,764.4,742.6,15,23.1,24.84,False,0.0567
3797,20251002,P04,M026,S2,PR04,700.8,659.3,7,4.3,27.63,False,0.0567
3798,20251002,P04,M026,S3,PR03,720.3,660.7,10,11.3,26.79,False,0.0567
3799,20251002,P04,M027,S1,PR05,359.6,329.1,6,7.6,40.81,False,0.0922
3800,20251002,P04,M027,S2,PR01,319.8,316.1,7,8.2,42.04,False,0.0922
3801,20251002,P04,M027,S3,PR04,362.1,338.0,7,17.5,47.42,False,0.0922
3802,20251002,P04,M028,S1,PR03,179.5,162.5,1,17.9,45.78,False,0.0316
3803,20251002,P04,M028,S2,PR04,190.7,177.0,3,17.3,51.03,False,0.0316
3804,20251002,P04,M028,S3,PR05,193.3,185.8,1,4.2,47.36,False,0.0316
3805,20251002,P04,M029,S1,PR01,423.4,372.5,8,21.1,46.11,False,0.0902
3806,20251002,P04,M029,S2,PR02,414.4,368.1,5,45.7,41.26,False,0.0902
3807,20251002,P04,M029,S3,PR03,417.6,384.3,7,2.1,41.98,False,0.0902
3808,20251002,P04,M030,S1,PR01,267.9,230.7,4,35.4,55.67,False,0.0515
3809,20251002,P04,M030,S2,PR01,260.1,251.2,5,12.6,59.09,False,0.0515
3810,20251002,P04,M030,S3,PR04,270.7,263.7,3,4.9,52.74,False,0.0515
3811,20251002,P04,M031,S1,PR04,469.8,469.2,4,5.4,30.64,False,0.0266
3812,20251002,P04,M031,S2,PR01,428.8,399.4,6,22.5,32.28,False,0.0266
3813,20251002,P04,M031,S3,PR01,422.4,372.3,6,41.3,32.77,False,0.0266
3814,20251002,P04,M032,S1,PR02,183.0,161.6,3,22.9,78.2,False,0.1392
3815,20251002,P04,M032,S2,PR01,176.1,165.3,4,8.9,79.42,False,0.1392
3816,20251002,P04,M032,S3,PR05,181.2,167.0,3,25.8,68.73,False,0.1392
3817,20251002,P05,M033,S1,PR02,405.5,375.9,5,1.4,34.13,False,0.0698
3818,20251002,P05,M033,S2,PR02,450.6,419.2,9,10.9,38.93,False,0.0698
3819,20251002,P05,M033,S3,PR02,426.0,409.8,3,4.5,33.55,False,0.0698
